Method,Original_SMILES,Canonical_SMILES,UV_Filter_Score,Fingerprint,MolWt,LogP,TPSA,SA_Score,Lmax,OS,SA_inverse,LogP_score,TPSA_score,UV_Filter_Score_norm,SA_inverse_norm,TPSA_score_norm,LogP_score_norm
HC,COC[C@@H]1CN(c2cc(-c3ccc(OC(F)F)cc3F)ncn2)C1,COCC1CN(c2cc(-c3ccc(OC(F)F)cc3F)ncn2)C1,0.8076131906318363,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f09874130>,339.31700000000006,2.9667000000000012,47.480000000000004,2.5658807948051745,298.1579895019531,0.5791159272193909,-2.5658807948051745,0.9997536103589145,0.9864254214105808,0.8326696443946737,0.7884706883874861,0.9864262982335673,0.999753586718884
HC,Cc1ccc2c(c1)N(CC(=O)N1CCC(c3ccccc3)=N1)CCC2,Cc1ccc2c(c1)N(CC(=O)N1CCC(c3ccccc3)=N1)CCC2,0.8739200203162785,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f0985c950>,333.4350000000001,3.384220000000002,35.910000000000004,2.338816884227221,295.3280029296875,0.6808306574821472,-2.338816884227221,0.9677267085721515,0.8322536640111636,0.9010399263024184,0.8382494989683194,0.8322544037925269,0.9677236120880963
HC,Cc1nc2c(F)cc(NC(=O)CNCC3CC3)cc2s1,Cc1nc2c(F)cc(NC(=O)CNCC3CC3)cc2s1,0.6384006877536216,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f09874cc0>,293.36699999999996,2.6819200000000007,54.02,2.3493748613255026,297.88360595703125,0.39082977175712585,-2.3493748613255026,0.9777675578662877,0.8346015205890004,0.6581912900659173,0.835934892738054,0.8346022624573483,0.9777654247587078
HC,CCOc1cc2c(cc1OCC)N(C(=O)c1cscn1)CC2,CCOc1cc2c(cc1OCC)N(C(=O)c1cscn1)CC2,0.570952745211116,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f09876250>,318.398,3.1434000000000015,51.660000000000004,2.419485994549394,298.5614318847656,0.30749568343162537,-2.419485994549394,0.9954407451018127,0.9061340734022498,0.5886443841487661,0.8205645557634274,0.9061348788551175,0.9954403076608369
HC,CS(=O)(=O)C1(c2noc(-c3cc(C#N)ccc3Cl)n2)CCCC1,CS(=O)(=O)C1(c2noc(-c3cc(C#N)ccc3Cl)n2)CCCC1,0.8614601994925658,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f09831080>,351.8150000000002,3.0755800000000013,96.85000000000001,2.9248621287430634,309.8780822753906,1.0750278234481812,-2.9248621287430634,0.9987313972687473,0.0025433524087397135,0.8881923589207268,0.7097718595922595,0.0025433546694973498,0.9987312755517499
HC,C[C@H]1CC[C@H](C(=O)NC2(CNC(=O)c3ccc[nH]3)CCCC2)CC1,C[C@H]1CC[C@H](C(=O)NC2(CNC(=O)c3ccc[nH]3)CCCC2)CC1,0.0008945909816290293,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f098322a0>,331.46000000000026,2.9998000000000005,73.99000000000001,2.694803372551892,266.22601318359375,0.19595982134342194,-2.694803372551892,0.9999999911111112,0.15449396850295086,0.0008461604369256338,0.7602072247621499,0.15449410583098303,0.9999999911102584
HC,O=C(NC1CC1)c1ccc(CNc2ncccc2F)cc1,O=C(NC1CC1)c1ccc(CNc2ncccc2F)cc1,0.0007642481837620314,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f098a0450>,285.322,2.7250000000000005,54.02,1.8917720819706307,285.79510498046875,0.15614768862724304,-1.8917720819706307,0.983334870049346,0.8346015205890004,0.0007117614032631666,0.9362543227028997,0.8346022624573483,0.98333327110152
HC,c1cc(-c2ncc3c(n2)CCNC3)cc(CNCC2CC2)c1,c1cc(CNCC2CC2)cc(-c2ncc3c(n2)CCNC3)c1,0.7488356166304846,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f098a0720>,294.402,2.2889,49.84,2.450087854228176,297.6489562988281,0.6725608706474304,-2.450087854228176,0.8937138778143141,0.9492748621146138,0.7720629267541129,0.8138557653946982,0.9492757059148662,0.8937036801162155
HC,CC(Nc1cc(Cl)c2c(c1)OCCO2)c1cncn1C,CC(Nc1cc(Cl)c2c(c1)OCCO2)c1cncn1C,0.8291254753748768,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f098a0c20>,293.75399999999996,3.017800000000001,48.309999999999995,3.1071289877682853,294.1126708984375,0.6308682560920715,-3.1071289877682853,0.9999295935897587,0.9759471058251797,0.8548513861452743,0.669813825629548,0.9759479733341038,0.9999295868345652
HC,CCn1c(-c2ccoc2C)nnc1N1CCC(C2CCC2)C1,CCn1c(-c2ccoc2C)nnc1N1CCC(C2CCC2)C1,0.8298467964775591,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f098a1800>,300.4060000000001,3.4928200000000027,47.09,3.0650374171171038,291.2377624511719,0.5284516215324402,-3.0650374171171038,0.9474591503055957,0.990340070889781,0.8555951545831727,0.6790414845611755,0.9903409511924576,0.9474541092361503
HC,N#CC1CCC(CNC(=O)c2ccccc2-n2cccn2)CC1,N#CC1CCC(CNC(=O)c2ccccc2-n2cccn2)CC1,0.8419149677335663,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f098d38d0>,308.3850000000001,2.932080000000001,70.71000000000001,2.4108577982321577,294.9677734375,0.8129410147666931,-2.4108577982321577,0.9989753860756808,0.23017900273391184,0.8680388843589872,0.8224560996421384,0.23017920733755998,0.9989752877683642
HC,CC1CCC(N(C)c2nnc(-c3cc(C#N)on3)n2CC2CC2)CC1,CC1CCC(N(C)c2nnc(-c3cc(C#N)on3)n2CC2CC2)CC1,0.8763194898914383,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f0988c680>,340.4310000000002,3.229680000000002,83.77000000000001,3.2051545947898603,307.1335754394531,0.9936251044273376,-3.2051545947898603,0.9883455778890546,0.03542806809785074,0.9035140667803068,0.6483238490340689,0.035428099589479796,0.9883444596971801
HC,CN(C(=O)c1ccc(Cl)c2c1OCC2)c1ccc2c(c1)OCCO2,CN(C(=O)c1ccc(Cl)c2c1OCC2)c1ccc2c(c1)OCCO2,0.667275150130304,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f0988cd10>,345.78200000000015,3.322700000000002,48.0,2.5544515330870077,319.7545166015625,0.3708396852016449,-2.5544515330870077,0.9771245279374315,0.9801986733067553,0.6879643186064682,0.7909763047696724,0.980199544594852,0.9771223331338846
HC,COc1cccc(OC)c1COC(=O)c1ccccc1Cl,COc1cccc(OC)c1COC(=O)c1ccccc1Cl,0.0007810347028540454,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f0988d490>,306.745,3.7142000000000026,44.760000000000005,1.8141025513317768,256.7257385253906,0.12798050045967102,-1.8141025513317768,0.8928367946528059,0.9998720081916505,0.0007290703146985751,0.9532816734771055,0.9998728969671639,0.8928265128023353
HC,CC1CC1N1CC(Nc2ccc(C(F)(F)F)c(C#N)c2)CC1=O,CC1CC1N1CC(Nc2ccc(C(F)(F)F)c(C#N)c2)CC1=O,0.0012522508821084175,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f098e6d90>,323.31800000000004,2.998280000000001,56.13,3.654956088509821,256.5215759277344,0.3226297199726105,-3.654956088509821,0.9999993425779938,0.7593579540854869,0.00121495062549665,0.549714680814116,0.7593586290706347,0.999999342514917
HC,CCN(C(=O)C1CC(c2ccccc2)=NO1)C1CCN(c2ccccc2)C1,CCN(C(=O)C1CC(c2ccccc2)=NO1)C1CCN(c2ccccc2)C1,0.0017011047683092662,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f0988f150>,363.4610000000001,3.307000000000002,45.14000000000001,3.063575644614419,262.3035888671875,0.4904637336730957,-3.063575644614419,0.9792735847505428,0.9999564453929739,0.0016777727341841854,0.6793619463040311,0.9999573342435426,0.9792715961397908
HC,COc1cccc(N2CCCN(C(=O)c3cccc(CC#N)c3)CC2)c1,COc1cccc(N2CCCN(C(=O)c3cccc(CC#N)c3)CC2)c1,0.8584669003472968,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f09877bf0>,349.43400000000014,3.113780000000002,56.57,2.0311704125405843,293.872314453125,0.7668498754501343,-2.0311704125405843,0.9971272701191355,0.7426892522813799,0.8851059090426341,0.9056942787264535,0.7426899124498973,0.9971269944930101
HC,CCc1ccc(C(=O)N2CCC(CCN(C)c3ccccc3)CC2)[nH]1,CCc1ccc(C(=O)N2CCC(CCN(C)c3ccccc3)CC2)[nH]1,0.9055103046929333,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f09875c60>,339.483,3.9558000000000026,39.34,2.4838550823304875,290.738525390625,0.6384360194206238,-2.4838550823304875,0.816268511446962,0.9312847242277263,0.9336132925552839,0.8064530370295154,0.9312855520367379,0.8162508831977331
HC,CN1CCc2ccc(-c3ccccc3CC(=O)O)cc2CC1,CN1CCc2ccc(-c3ccccc3CC(=O)O)cc2CC1,0.0007099389683388648,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f098e5fd0>,295.38200000000006,3.0111000000000008,40.540000000000006,2.0143826978460986,260.3516540527344,0.11985357850790024,-2.0143826978460986,0.9999726203748288,0.9567591840028757,0.000655762098420191,0.9093746190664698,0.9567600344558617,0.9999726177478712
HC,COc1cc(Cl)ccc1-c1ccc2c(c1)N(CCC1COC1)CCO2,COc1cc(Cl)ccc1-c1ccc2c(c1)N(CCC1COC1)CCO2,0.9061206705598867,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f0988e1b0>,359.85300000000024,4.250900000000004,30.930000000000003,2.410637774638179,325.3357849121094,0.5929027199745178,-2.410637774638179,0.7062949149020044,0.6440866578831956,0.9342426528578209,0.8225043350168403,0.6440872304049233,0.706266735157309
HC,C=Cc1ccc(C(=O)O)cc1,C=Cc1ccc(C(=O)O)cc1,0.0009959269855200612,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f098e7470>,148.161,2.0278,37.3,1.6849187978356905,281.2409973144531,0.29393407702445984,-1.6849187978356905,0.8105531129278452,0.8765552379512324,0.0009506499923214606,0.9816023941897659,0.87655601711179,0.8105349363106128
HC,COC(=O)c1ccccc1-c1ccc2c(c1)CCO2,COC(=O)c1ccccc1-c1ccc2c(c1)CCO2,0.0009498396340252676,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f098fc400>,254.28499999999994,3.0751000000000017,35.53,1.8528078246433992,270.57720947265625,0.21331769227981567,-1.8528078246433992,0.9987474495414209,0.8193115300453617,0.0009031284137891107,0.9447963863887499,0.8193122583226008,0.9987473293645703
HC,Cc1cc(Cl)ccc1C(=O)N1CCN(c2cccc(=O)n2C)CC1,Cc1cc(Cl)ccc1C(=O)N1CCN(c2cccc(=O)n2C)CC1,0.5243511538826955,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f098fcae0>,345.83000000000015,2.30952,45.550000000000004,2.2834998533585598,290.67724609375,0.32397186756134033,-2.2834998533585598,0.8994720928981182,0.9993280036685167,0.5405925627657087,0.8503765516315819,0.9993288919604704,0.899462447676089
HC,Cc1cncc(NC(=O)NCc2ccc(F)c(F)c2)c1,Cc1cncc(NC(=O)NCc2ccc(F)c(F)c2)c1,0.0006523922361736361,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f098fce00>,277.27399999999994,2.9899200000000006,54.02,1.9977690920947353,260.7699279785156,0.09397939592599869,-1.9977690920947353,0.9999774210549082,0.8346015205890004,0.0005964245261108135,0.9130167898176769,0.8346022624573483,0.9999774188885551
HC,Cc1cc(C(C)NC[C@@H](C)c2cccc(=O)[nH]2)ccc1F,Cc1cc(C(C)NC[C@@H](C)c2cccc(=O)[nH]2)ccc1F,0.0005876783312273991,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f098ff0b0>,288.36600000000004,3.276720000000002,44.89,3.2457555434127103,267.7515869140625,0.05111433193087578,-3.2457555434127103,0.9831275266046043,0.999973111472614,0.0005296967403671473,0.6394229764746442,0.9999740003379971,0.983125907763063
HC,CC(C)C(=O)NC1(C)CN(c2nc3ccc(F)cc3s2)C1,CC(C)C(=O)NC1(C)CN(c2nc3ccc(F)cc3s2)C1,0.44057272595792074,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f0972c270>,307.39400000000006,2.7863000000000007,45.230000000000004,2.670915685209497,301.90966796875,0.22633863985538483,-2.670915685209497,0.9899029454526437,0.999882451353828,0.45420697077972216,0.7654440792689035,0.9998833401386242,0.9899019766835152
HC,C[C@@H]1CCCC[C@@H]1Nc1cn(C2CC2)nc1-c1ccccc1,C[C@@H]1CCCC[C@@H]1Nc1cn(C2CC2)nc1-c1ccccc1,0.9698934252684394,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f098d0cc0>,295.43,4.875600000000004,29.85,3.0583400464139805,290.66351318359375,0.9870022535324097,-3.0583400464139805,0.4576044657020015,0.6004655547839324,1.0,0.6805097370314682,0.600466088531329,0.4575524251740845
HC,CC1CC(Nc2nc(-c3ccc(OC(F)(F)F)cc3)ns2)=NN1C,CC1CC(Nc2nc(-c3ccc(OC(F)(F)F)cc3)ns2)=NN1C,0.9025232038821528,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f098d15d0>,357.361,3.5531000000000015,62.64000000000001,3.4530020057934188,310.2652893066406,0.8772118091583252,-3.4530020057934188,0.9342771637706201,0.50083027888079,0.9305332339023239,0.5939887092318306,0.5008307240634574,0.9342708579460377
HC,Cc1coc(-c2ccccc2NC(=O)N2CCS[C@H](C)C2)n1,Cc1coc(-c2ccccc2NC(=O)N2CCS[C@H](C)C2)n1,0.895696780449423,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f098d2b10>,317.41400000000004,3.619220000000001,58.370000000000005,3.0872857687654562,294.5068359375,0.7014803886413574,-3.0872857687654562,0.9183217825857476,0.6721743279189696,0.9234943738521822,0.6741640186546818,0.6721749254075262,0.9183139459106926
HC,O=C(c1ccc2c(c1)OCCN2)N1CCCC12CCSCC2,O=C(c1ccc2c(c1)OCCN2)N1CCCC12CCSCC2,0.8245400882553963,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f098d3100>,318.44200000000006,2.992700000000001,41.57,3.5053170789936896,296.2308044433594,0.623187243938446,-3.5053170789936896,0.9999881578478966,0.9741945789695587,0.8501233029069863,0.5825197703206219,0.9741954449206804,0.9999881567116928
HC,CCC(C)N1CCC(n2cc(-c3ccc(C#N)cc3)cn2)C1,CCC(C)N1CCC(n2cc(-c3ccc(C#N)cc3)cn2)C1,0.0018217371112313628,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f09742250>,294.40200000000004,3.467080000000002,44.85,3.14979014943596,269.42169189453125,0.5617446303367615,-3.14979014943596,0.9526756037427445,0.9999500012499791,0.0018021591259333699,0.6604612962892044,0.9999508900948197,0.9526710631696593
HC,Cn1cc(-c2ccccc2-c2ccsc2C#N)nc1C#N,Cn1cc(-c2ccccc2-c2ccsc2C#N)nc1C#N,0.900087392960975,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f09743ab0>,290.351,3.5589600000000026,65.4,2.9875936204321683,290.334716796875,0.8005753755569458,-2.9875936204321683,0.9329251701823267,0.39661073328996477,0.9280216211446721,0.6960193480887945,0.39661108583299487,0.9329187346397513
HC,Cn1cccc(NC(=O)c2cc(Cl)cc(Br)c2)c1=O,Cn1cccc(NC(=O)c2cc(Cl)cc(Br)c2)c1=O,0.5207826913556554,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f09743b50>,341.59200000000004,3.0535000000000005,51.1,2.1156294168972973,292.058837890625,0.2748553156852722,-2.1156294168972973,0.9993641466848983,0.9206375232332187,0.5369130505629377,0.8871784839045581,0.9206383415780474,0.9993640856774967
NO-RL,CC(C)(CF)NS(=O)(=O)c1cc2ccccc2cc1F,CC(C)(CF)NS(=O)(=O)c1cc2ccccc2cc1F,0.0006553050898775839,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f0975b010>,299.342,3.005300000000001,46.17,2.4333106671863085,282.4556579589844,0.09476988762617111,-2.4333106671863085,0.9999937577972604,0.9969626221939075,0.0005994280271052466,0.8175337977764651,0.996963508383299,0.9999937571983477
NO-RL,COC(=O)[C@@H]1[C@@H]2CC[C@H]([C@@H]2C(=O)N2CCCC(C)(CC#N)C2)C1(C)C,COC(=O)[C@@H]1[C@@H]2CC[C@H]([C@@H]2C(=O)N2CCCC(C)(CC#N)C2)C1(C)C,0.0018379368914740804,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f0972c090>,346.4710000000001,3.000180000000001,70.4,5.126169048672622,360.1932067871094,0.9933761954307556,-5.126169048672622,0.9999999928000001,0.23842776446527203,0.0018188630393508741,0.22718332353412007,0.23842797640115607,0.9999999927993093
NO-RL,CC(C)(NC[C@@](C)(O)c1ccccc1)C(O)c1ccccc1,CC(C)(NC[C@@](C)(O)c1ccccc1)C(O)c1ccccc1,0.000563128305453111,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f0972d580>,299.41400000000004,2.9959000000000016,52.489999999999995,3.061037528286618,228.8719024658203,0.04794525355100632,-3.061037528286618,0.9999962644514216,0.882790921076062,0.0005043827238319199,0.6799183729576201,0.8827917057794517,0.9999962640930118
NO-RL,C[C@@H](C(=O)N1CCCC(CN(C)CC2CCC3CC3C2)C1)C(C)(C)O,C[C@@H](C(=O)N1CCCC(CN(C)CC2CCC3CC3C2)C1)C(C)(C)O,0.0011365085291787616,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f0975b2e0>,350.5470000000001,3.000000000000002,43.78,4.0527596564402835,387.9913024902344,0.28243452310562134,-4.0527596564402835,1.0,0.9966979083805702,0.001095606399025165,0.4625049238519158,0.9966987943346602,1.0
NO-RL,Cc1cccc2cc(C(=O)N(C)[C@H]3CC[C@@H](O)CC3)oc12,Cc1cccc2cc(C(=O)N(C)[C@H]3CC[C@@H](O)CC3)oc12,0.5304550265342037,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f097df240>,287.35900000000004,3.1167200000000017,53.68000000000001,2.405835536990189,299.88665771484375,0.27906641364097595,-2.405835536990189,0.9969771207058048,0.8458378913254625,0.5468863864321191,0.8235571208938869,0.8458386431816999,0.9969768306734864
NO-RL,NC(=O)CCc1ccccc1Br,NC(=O)CCc1ccccc1Br,0.00041680220247812213,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f09613b50>,228.08899999999997,1.867,43.09,1.7699191837854613,240.8290557861328,0.015200139954686165,-1.7699191837854613,0.7518155816899812,0.9919258833148381,0.0003535029885395985,0.962967913260051,0.9919267650271263,0.7517917694582557
NO-RL,CCOc1cc(C(=O)N[C@H]2C[C@H](c3cccc(C#N)c3)C2)ccn1,CCOc1cc(C(=O)N[C@H]2C[C@H](c3cccc(C#N)c3)C2)ccn1,0.8455520594400772,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f09652390>,321.38000000000005,3.0279800000000012,75.00999999999999,2.3331538447140012,310.68292236328125,0.7206708192825317,-2.3331538447140012,0.999826041710276,0.13515492640244753,0.871789161464406,0.8394909968819367,0.13515504654021238,0.9998260250197233
NO-RL,CC1CC1C(=O)N(C)C[C@@H]1CCCN1C(=O)c1ccn2ccccc12,CC1CC1C(=O)N(C)C[C@@H]1CCCN1C(=O)c1ccn2ccccc12,0.000439464316128888,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f0966aa20>,339.439,2.6583000000000006,45.03,3.6224178175757995,286.2178955078125,-0.013619797304272652,-3.6224178175757995,0.9743872958814442,0.999998000002,0.00037687034159058835,0.5568479871212688,0.9999988888895062,0.9743848384522078
NO-RL,COc1ccc(CNC(=O)N2CCN(CC(C)C)CC2)c(C)c1,COc1ccc(CNC(=O)N2CCN(CC(C)C)CC2)c(C)c1,0.0004636878049711618,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f0966bce0>,319.44900000000007,2.48682,44.81,1.9959842441276798,253.1182098388672,0.011181804351508617,-1.9959842441276798,0.9431565030326181,0.9999197809954942,0.0004018476594448298,0.9134080788104608,0.9999206698134723,0.9431510491425992
NO-RL,Cc1nc(-c2ccccc2)ccc1C(=O)N1CC(OC(F)F)C1,Cc1nc(-c2ccccc2)ccc1C(=O)N1CC(OC(F)F)C1,0.554513697651586,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f096c7240>,318.323,3.1206200000000015,42.43000000000001,2.3233484268199884,293.1483459472656,0.29652807116508484,-2.3233484268199884,0.9967720689190394,0.9854296346918993,0.5716937574744281,0.8416406209184892,0.9854305106297416,0.9967717592128804
NO-RL,CCc1ccc(NC(=O)NCC2CCN(C3CC3)C2)cc1F,CCc1ccc(NC(=O)NCC2CCN(C3CC3)C2)cc1F,0.0013362002724074124,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f096f1d50>,305.397,2.993900000000002,44.370000000000005,2.614528413217778,243.74774169921875,0.3528048098087311,-2.614528413217778,0.9999917311452983,0.9991183888476703,0.0013015125001638729,0.777805758958561,0.9991192769532996,0.999991730351937
NO-RL,COc1ccc(C)cc1NC(=O)c1ccc(C(N)=O)cc1C,COc1ccc(C)cc1NC(=O)c1ccc(C(N)=O)cc1C,0.0008218211562802246,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f096dddf0>,298.34200000000004,2.663240000000001,81.41999999999999,1.7198910494944482,280.497802734375,0.18318814039230347,-1.7198910494944482,0.9751132882191579,0.05246589182718065,0.0007711260325188356,0.9739354906890052,0.05246593846354866,0.9751109004457761
NO-RL,Cc1cc(NCC2CCCCN2C(=O)[C@@H]2C[C@@H]3C[C@@H]3C2)ncc1C#N,Cc1cc(NCC2CCCCN2C(=O)[C@@H]2C[C@@H]3C[C@@H]3C2)ncc1C#N,0.8514044194655436,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f096de110>,338.45500000000004,3.1008000000000013,69.02000000000001,3.8437885498726683,326.2152404785156,0.7069467306137085,-3.8437885498726683,0.99774462718389,0.27744453983439976,0.8778236454937434,0.5083172817216407,0.27744478645187737,0.9977444107905302
NO-RL,COc1ccc(Cn2cc3c(cc2=O)OCCN3C)cc1F,COc1ccc(Cn2cc3c(cc2=O)OCCN3C)cc1F,0.6888776864015761,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f0954a980>,304.32099999999997,1.8728999999999998,43.7,2.48753104949445,296.6189270019531,0.6732863187789917,-2.48753104949445,0.7540466974005252,0.9962514877233094,0.7102391204906503,0.8056471613943672,0.9962523732805809,0.754023099234794
NO-RL,COc1cc(C)ccc1CNC(=O)c1ccc(C(=O)O)c(C)c1,COc1cc(C)ccc1CNC(=O)c1ccc(C(=O)O)c(C)c1,0.0006323512264211305,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f09591ee0>,313.35300000000007,2.940240000000001,75.63,1.7969507619848244,271.4476318359375,0.08619997650384903,-1.7969507619848244,0.999206702027349,0.12432178927141922,0.0005757598450664087,0.9570418292449292,0.12432189977972453,0.9992066259138069
NO-RL,Cc1cc(OCC(=O)N2CCN(c3cccnc3)CC2)ccc1Cl,Cc1cc(OCC(=O)N2CCN(c3cccnc3)CC2)ccc1Cl,0.5133936901156299,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f095aaf20>,345.83000000000015,2.771020000000001,45.67,1.9938207638562382,297.0863037109375,0.28391313552856445,-1.9938207638562382,0.9884160960064189,0.9990029418375814,0.5292941054225738,0.9138823746787622,0.9990038298405911,0.9884149845804556
NO-RL,c1cc(CSc2nnc(N3CCCSCC3)s2)ns1,c1cc(CSc2nnc(N3CCCSCC3)s2)ns1,0.8421737551225833,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f095abb00>,330.52899999999994,3.2302000000000017,41.910000000000004,3.0899614941318045,293.1011047363281,0.6041759848594666,-3.0899614941318045,0.9882930569313784,0.9790055181016938,0.8683057251478692,0.6735774242203715,0.9790063883292077,0.988291933700343
NO-RL,CCn1cc(C(=O)N2CCC(C(C)O)CC2)c2ccccc21,CCn1cc(C(=O)N2CCC(C(C)O)CC2)c2ccccc21,0.49140258859173896,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f095ec450>,300.402,2.8942000000000014,45.47,2.6379775447314255,315.21990966796875,0.26053503155708313,-2.6379775447314255,0.9975156156481352,0.999509231577349,0.5066186462307277,0.7726650482532278,0.9995101200303942,0.9975153772820996
NO-RL,O=C(CNc1ccccc1)NCC(=O)Nc1ccc(Cl)cc1,O=C(CNc1ccccc1)NCC(=O)Nc1ccc(Cl)cc1,0.3957844203333789,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f095d57b0>,317.77600000000007,2.5068,70.23,1.6210552253186243,303.336181640625,0.20410007238388062,-1.6210552253186243,0.9473802644353424,0.24303203817274602,0.4080248641054432,0.9956030897263247,0.24303225420131963,0.9473752157971357
NO-RL,COc1cccc2cc(C(=O)N3CC[C@@H](C)C3)oc12,COc1cccc2cc(C(=O)N3CC[C@@H](C)C3)oc12,0.39402455631068445,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f095b9f30>,259.30499999999995,2.923400000000001,42.68,2.494375091366953,320.1944885253906,0.18163949251174927,-2.494375091366953,0.9986969474889268,0.9881103582002042,0.4062102335474217,0.8041467544687952,0.9881112365209129,0.9986968224666206
NO-RL,COc1ccc(C#N)cc1-c1cccc(NCC(O)CN2CCCC2)c1,COc1ccc(C#N)cc1-c1cccc(NCC(O)CN2CCCC2)c1,0.8479399038774991,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f0944bdd0>,351.4500000000002,3.102480000000001,68.52,2.639488252690711,294.97979736328125,0.6814157366752625,-2.639488252690711,0.997668910020009,0.2924937441676403,0.8742513150331308,0.7723338584786976,0.2924940041621944,0.9976686863619117
NO-RL,COc1cccc(NC2CCN(C(=O)c3cc(C)ccn3)CC2)c1,COc1cccc(NC2CCN(C(=O)c3cc(C)ccn3)CC2)c1,0.46555908224655546,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f09476340>,325.41200000000003,3.1153200000000014,54.46,2.0522856467993833,293.33929443359375,0.23074829578399658,-2.0522856467993833,0.9970490953035989,0.8196562595986998,0.4799708963275324,0.9010652240965773,0.8196569881823653,0.9970488121769348
NO-RL,Cc1cc(CN2CCN(Cc3ccncc3)CC2)cnn1,Cc1cc(CN2CCN(Cc3ccncc3)CC2)cnn1,0.00029476655274006153,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f2f09476570>,283.379,1.49782,45.150000000000006,2.25129349636269,238.87667846679688,-0.0642859935760498,-2.25129349636269,0.6056491691075807,0.9999500012499791,0.00022766961941165647,0.8574370930461793,0.9999508900948197,0.6056113328347384
